Incident ID,Year,Month,Day,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Nationals detained,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Internationals detained,Total internationals,Total killed,Total wounded,Total kidnapped,Total detained,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Motive,Actor type,Actor name,Details,Verified,Source
#event+id,#date+year,#date+month,#date+day,#country+code,#country+name+i_en,#adm1+name+i_en,#adm2+name+i_en,#adm3+name+i_en,#affected+UN,#affected+INGO,#affected+ICRC,#affected+IFRC,#affected+NGO,#affected+other,#affected+killed+national,#affected+injured+national,#affected+kidnapped+national,#affected+detained+national,#affected+total+national,#affected+killed+international,#affected+injured+international,#affected+kidnapped+international,#affected+detained+international,#affected+total+international,#affected+total+killed,#affected+total+injured,#affected+total+kidnapped,#affected+total+detained,#affected+total,#affected+total+m,#affected+total+f,#affected+total+i,#event+means+i_en,#event+type+i_en,#loc+type+i_en,#geo+lat,#geo+lon,#x_event_motive,#group+type+i_en,#group+name+i_en,#description+i_en,,
4276,2024,9,12,UA,Ukraine,Donetsk,Donetsk,Viroliubivka,0,0,5,0,0,0,3,2,0,0,5,0,0,0,0,0,3,2,0,0,5,0,0,5,Shelling,Combat/Crossfire,Project site,48.606.962,37.716.789,Unknown,Unknown,Unknown,"Three ICRC aid workers were killed, and two were wounded due to a shelling attack that hit an aid distribution site in Virolyubivka, Donetsk.",Yes,Official Report
4283,2024,9,12,PS,Occupied Palestinian Territories,West bank,Tubas,El Far'a Camp,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Home,31.894.657,35.207.306,Unknown,Host state,Israel Defense Forces (IDF),One UN aid worker was shot and killed on the roof of his home in El Far'a Camp by a sniper during a military operation in the area.,Yes,Media
4302,2024,9,14,YE,Yemen,Sana'a,Sana'a,Amanat Al Asimah,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,Detention/arrest,Unknown,Unknown,15.334.114,44.191.551,Political,Host state,Houthi Forces,One UN aid worker was detained by allegedly the Houthi Forces in Sana'a. The whereabouts of the aid worker remain unknown.,Yes,ACLED
4435,2024,9,15,SD,Sudan,Central Darfur,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,Kidnapping,Unknown,Project site,12.902.978,23.487.704,Unknown,Non-state armed group: National,Rapid Support Forces (RSF),"One national INGO aid worker was kidnapped and held captive at the INGO office in Central Darfur. After five days, the aid worker was released.",Yes,Official Report
4570,2024,9,15,SD,Sudan,East Darfur,Al Firdous,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Unknown,Ambush,Road,11.034.427,25.865.442,Unknown,Unknown,Unknown,"One UN contracted driver was killed during an ambush in Al Firdous, East Darfur.",Yes,Focal Point
4974,2024,9,17,VE,Venezuela,Apure,Guasdualito,Guasdualito,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,Detention/arrest,Individual attack,Unknown,7.237.252,-70.729.531,Political,Host state,General Directorate of Military Counterintelligence (DGCIM),"One international male INGO aid worker was detained by the General Directorate of Military Counterintelligence (DGCIM) in Guasdualito, Apure. He was later moved to Caracas.",Yes,Focal Point
4401,2024,9,18,SO,Somalia,Jubaland,Gedo,Luuq,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2,0,Roadside IED,Combat/Crossfire,Project site,-347.117,42.566.190,Incidental,Non-state armed group: National,Al Shabaab,Two female NGO aid workers were injured when an Al-Shabaab-planted IED exploded on a project site in Jubaland.,Yes,Official Report
5321,2024,9,18,MM,Myanmar,Mon,Mawlamyine,Thanbyuzayat,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,1,0,4,Detention/arrest,Raid,Office/compound,15.9,97.7,Political,Host state,Myanmar Armed Forces,"Five LNGO aid workers (including the chairman) were detained by the Myanmar Armed Forces during a raid at their office in Thanbyuzayat, Mawlamyine, Mon. After the detentions, the LNGO was dissolved.",Pending,Media
4295,2024,9,19,CD,DR Congo,South Kivu,Kalonge,Cholobero,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,-23.174.164,287.865.982,Economic,Unknown,Unknown,"One INGO director was shot and killed by members of an unknown armed group who demanded the payment of a toll on a roadblock in Cholobero, Kalonge.",Yes,Media
4303,2024,9,20,SS,South Sudan,Central Equatoria,Yei,Yei,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,Kidnapping,Ambush,Road,4.091.077,30.687.920,Economic,Non-state armed group: Subnational,National Salvation Front,"One INGO aid worker and one NNGO aid worker were kidnapped by alleged members of the National Salvation Front in Yei, Central Equatoria. The perpetrators also stole the belongings of the personnel. Both aid workers were released the following day. The INGO suspended operations in Yei following the incident.",Yes,ACLED
5322,2024,9,20,MM,Myanmar,Mon,,,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,Detention/arrest,Unknown,Unknown,15.9,97.7,Political,Host state,Myanmar Armed Forces,Three LNGO aid workers were detained by the Myanmar Armed Forces in Mon.&nbsp;,Pending,Media
5109,2024,9,21,CD,DR Congo,North Kivu,Rutshuru,Bambo,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Individual attack,Public location,-108.264.589.309.692,292.271.995.544.434,Political,Non-state armed group: Subnational,March 23 Movement (M23),One NNGO aid worker was kidnapped by M23 militants over accusations of collaborating with other armed actors. The aid worker is still in captivity and was allegedly tortured.,Yes,Official Report
4304,2024,9,22,SD,Sudan,Khartoum,Khartoum,Khartoum,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Shooting,Raid,Project site,15.525.302,32.538.245,Unknown,Non-state armed group: National,Rapid Support Forces (RSF),One NNGO aid worker was killed by the Rapid Support Forces (RSF) in Khartoum.,Yes,Media
5138,2024,9,23,SS,South Sudan,Central Equatoria,Juba,Juba,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Ambush,Public location,484.828.996.658.325,316.014.194.488.525,Economic,Criminal,Toronto Boys,"One INGO-contracted aid worker was injured when Toronto Boys attacked him with machetes and stole his belongings while entering his home in Juba, Central Equatoria.",Yes,Official Report
4403,2024,9,23,CM,Cameroon,Far North,Maroua,Maroua,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Bodily assault,Individual attack,Home,10.611.136,14.321.989,Economic,Criminal,Unknown,"One NGO aid worker was injured during a robbery on a private home in Maroua, Far North region.",Yes,Official Report
4293,2024,9,23,LB,Lebanon,Beqaa,Beqaa,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Home,33.833.333,35.916.667,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"One female UN aid worker was killed by a missile that hit her home in Beqaar, eastern Lebanon. One of her children was also killed during the incident (not counted).",Yes,Official Report
4294,2024,9,23,LB,Lebanon,South,Tyre,Tyre,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,33.270.833,35.196.111,Incidental,Unknown,Unknown,"One male UN-contracted worker was killed during the Israel Defense Forces (IDF) airstrikes in Tyre, South governorate.",Yes,Official Report
4296,2024,9,23,SS,South Sudan,Eastern Equatoria,Torit,Hiyala,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Project site,4.535.587,32.859.197,Unknown,Unknown,Uknown,"One INGO-contracted security guard was killed by an unknown armed individual at the entrance of a medical facility in Hiyala, Torit, Eastern Equatoria.",Yes,Official Report
5119,2024,9,24,UA,Ukraine,Kherson,Khersonskyi,Stanislavska,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Project site,46.578.067.779.541,32.162.670.135.498,Disputed,Foreign or coalition forces,Russian Armed Forces,"One NNGO aid worker was injured when a drone attacked a distribution point in Stanislavska, Khersonskyi, Kherson. A beneficiary was also injured during the attack (not counted).",Yes,Official Report
4924,2024,9,25,PS,Occupied Palestinian Territories,Gaza Strip,Rafah,Rafah,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Home,31.295.664,34.246.428,Incidental,Host state,Israel Defense Forces (IDF),"One male INGO aid worker was killed during an aerial bombardment that hit his home in Rafah, Gaza Strip.",Yes,Focal Point
4305,2024,9,25,UA,Ukraine,Donetsk,Kramatorsk,Kramatorsk,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,1,0,2,Aerial bombardment,Combat/Crossfire,Unknown,48.739.167,37.583.889,Incidental,Foreign or coalition forces,Russian Armed Forces,"Three NRCS aid workers were injured while on duty during an airstrike in Kramatorsk, Donestk.",Yes,Official Report
4310,2024,9,25,SD,Sudan,Khartoum,Khartoum,Khartoum,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Shelling,Combat/Crossfire,Unknown,15.518.025,32.519.019,Unknown,Unknown,Unknown,One NNGO volunteer was killed during a shelling from unknown actors in Khartoum.,Yes,Media
4319,2024,9,25,MM,Myanmar,Mandalay,Myingyan,Ngazun,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Unknown,21.883.333,95.683.333,Unknown,Unknown,Unknown,"One NNGO chairman was shot and killed by unidentified armed men in Ngazun, Myingyan, Mandalay.",Yes,Media
5139,2024,9,26,SS,South Sudan,Jonglei,Canal/Pigi,Atar,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,Kidnapping,Ambush,Public location,933.649.253.845.215,314.149.589.538.574,Other,Unknown,Unknown,"Two NNGO aid workers were kidnapped when an unknown armed group seized their boat while on duty in Atar, Canal, Jonglei. The aid workers were released a day later after the perpetrators were transported to a conflict zone.",Yes,Official Report
4306,2024,9,26,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shooting,Individual attack,Road,31.340.995,34.301.681,Political,Unknown,Unknown,"One female INGO aid worker was shot and killed in Khan Younis, Gaza Strip.",Yes,Media
4320,2024,9,26,MM,Myanmar,Mandalay,Myingyan,Ngazun,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,2,0,1,Shooting,Individual attack,Unknown,21.883.333,95.683.333,Unknown,Unknown,Unknown,"Three NNGO aid workers were killed by unknown armed men in Ngazun, Myingyan, Mandalay.",Yes,Media
4402,2024,9,28,ML,Mali,Segou,Tominian,Koula,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,13.417.214,-6.264.185,Unknown,Non-state armed group: National,JNIM Militia,One male NGO contractor was stopped by suspected JNIM militia and held for 1 day before he escaped.,Yes,Official Report
4453,2024,9,28,SD,Sudan,North Darfur,El Fasher,El Fasher,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Public location,13.605.890,25.361.122,Incidental,Unknown,Unknown,"One male NNGO aid worker was killed by a stray bullet in El Fasher, North Darfur.",Yes,Focal Point
4791,2024,9,28,PS,Occupied Palestinian Territories,Gaza Strip,Central Gaza,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Shelling,Combat/Crossfire,Unknown,31.437.335,34.383.114,Incidental,Unknown,Unknown,One male UN aid worker was injured during a shelling in Central Gaza.,Yes,Focal Point
5135,2024,9,29,NE,Niger,Tillaberi,Niamey,Niamey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Home,135.597.667.694.092,210.304.999.351.501,Economic,Criminal,Not applicable,"One UN aid worker was injured when criminals followed him to his home and robbed him of his car, money and other personal belongings in Niamey.",Yes,Official Report
4792,2024,9,29,PS,Occupied Palestinian Territories,Gaza Strip,Central Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.437.335,34.383.114,Incidental,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during a strike in Central Gaza.,Yes,Focal Point
4307,2024,9,29,ET,Ethiopia,Amhara,West Gojam,Yilmana Densa,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Ambush,Road,11.299.086,37.480.982,Incidental,Non-state armed group: Unknown,Unknown,"One male national INGO aid worker was shot and killed by unknown armed men while moving on public transportation in Yilmana Densa, West Gojam, Amhara Region. Two other civilians were killed during the same incident.",Yes,ACLED
4481,2024,9,30,LB,Lebanon,Beqaa,Western Beqaa,Rafid,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Aerial bombardment,Unknown,Public location,33.570.099,35.817.787,Incidental,Foreign or coalition forces,,"One off-duty male INGO aid worker was injured during a drone strike in Rafid, Western Beqaa.",Yes,Focal Point
4298,2024,9,30,LB,Lebanon,South,Tyre,Tyre,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Home,33.267.672,35.204.501,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"One male INGO aid worker was killed along with his family due to an airstrike in Tyre, South region.",Yes,Official Report
4308,2024,9,30,YE,Yemen,Lahj,Al Musaymir,Wadi Ahamah,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Shooting,Individual attack,Project site,13.440.141,44.615.442,Unknown,Host state,Houthi Forces,"At least two aid workers were attacked and injured by Houthi Forces snipers while assisting displaced people in Wadi Ahamah, Al Musaymir, Lahj.",Yes,ACLED
4412,2024,10,1,NG,Nigeria,Zamfara,Tsafe LGA,Magazu,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Ambush,Road,119.174.859,69.360.501,Unknown,Unknown,Unknown,"One NGO driver was abducted by unknown armed men at an illegal checkpoint in Magazu, Zamfara. The driver escaped one month and a half later.",Yes,Official Report
4492,2024,10,1,JM,Jamaica,Kingston,Kingston,Kingston,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Home,17.989.068,-76.791.729,Economic,Criminal,Not applicable,"One male UN aid worker was injured when a criminal entered his home and attempted to rob personal belongings in Kingston, Jamaica.",Yes,Focal Point
4793,2024,10,1,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.337.564,34.296.540,Incidental,Host state,Israel Defense Forces (IDF),"One male UN aid worker was killed during a strike in Khan Younis, Gaza.",Yes,Focal Point
4794,2024,10,1,PS,Occupied Palestinian Territories,Gaza Strip,Khan Younis,Khan Younis,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,31.337.564,34.296.540,Incidental,Host state,Israel Defense Forces (IDF),"One female UN aid worker was killed during an airstrike in Khan Younis, Gaza.",Yes,Focal Point
4309,2024,10,1,PS,Occupied Palestinian Territories,West Bank,Nablus,Balata Refugee Camp,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,0,0,6,Shooting,Individual attack,Project site,32.206.864,35.285.842,Disputed,Host state,Israel Defense Forces (IDF),"Three different NRCS teams were attacked by gunfire in the Balata Refugee Camp, West Bank, resulting in the injuries of 6 staff.",Yes,Official Report
4409,2024,10,2,BF,Burkina Faso,East,Tapoa,Botou,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Raid,Home,12.087.557,1.751.953,Unknown,Non-state armed group: Regional,JNIM Militia,"One NGO aid worker was abducted at a private home by JNIM militants in Tapoa, East region. He was released on November 26.",Yes,Official Report
4323,2024,10,3,LB,Lebanon,Nabatieh,Marjayoun,Taybeh,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,5,Aerial bombardment,Combat/Crossfire,Road,33.276.389,35.520.556,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"Five NRCS were injured by shelling in Taybeh, Marjayoun, Nabatieh governorate.",Pending,Media
4314,2024,10,4,SD,Sudan,Khartoum,Omdurman,Omdurman,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Shelling,Combat/Crossfire,Public location,15.677.495,32.480.189,Incidental,Non-state armed group: National,Rapid Support Forces (RSF),"One female NNGO aid worker was killed on her way to a project site by shelling from the Rapid Support Forces (RSF) in Omduman, Khartoum.",Yes,Official Report
4297,2024,10,5,LB,Lebanon,Balbeek,Balbeek,Balbeek,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,340.081.518,361.765.693,Incidental,Unknown,Unknown,One female NRCS aid worker was killed during a bombardment in Baalbek.,Pending,Media
4571,2024,10,5,SD,Sudan,North Kordofan,Um Rawaba,,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,2,1,1,0,Kidnapping,Ambush,Road,12.951.766,31.216.686,Unknown,Unknown,Unknown,"Two UN aid workers were kidnapped during an ambush by unknown actors in Um Rawaba, North Kordofan. The two aid workers were released five days later.",Yes,Focal Point
4322,2024,10,5,LB,Lebanon,Mount Lebanon,Chouf,Jiye,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Aerial bombardment,Combat/Crossfire,Unknown,33.665.697,35.426.794,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"One UN aid worker was injured during an airstrike in Jiye, Mount Lebanon.",Yes,Official Report
4455,2024,10,6,SD,Sudan,West Kordofan,Al Foula,Al Foula,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Combat/Crossfire,Unknown,11.715.382,28.338.434,Incidental,Non-state armed group: National,Rapid Support Forces (RSF),"One male NNGO aid worker was shot and killed during confrontations between the Rapid Support Forces (RSF) and the Sudanese Armed Forces in Al Foulah, West Kordofan.",Yes,Focal Point
4795,2024,10,6,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,Jabalia refugee camp,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Project site,31.544.379,34.497.103,Incidental,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during a drone strike on Jabalia refugee camp in Northern Gaza.,Yes,Focal Point
4339,2024,10,6,SY,Syrian Arab Republic,Homs,Homs,Hasyaa,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,Aerial bombardment,Combat/Crossfire,Road,34.410.833,36.758.611,Unknown,Foreign or coalition forces,Israel Defense Forces (IDF),"Three NGO aid workers were injured during a drone attack when transporting aid from Iraq to Lebanon in Hasyaa, Homs.",Yes,ACLED
4345,2024,10,6,UA,Ukraine,Donetsk Oblast,Pokrovsk,Kurakhivka,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,2,Aerial bombardment,Combat/Crossfire,Road,48.027.778,37.375.278,Incidental,Foreign or coalition forces,Russian Armed Forces,"One NNGO was killed, and one NNGO was injured during a drone strike on their car in Kurakhivka, Pokrovsk, Donetsk Oblast.",Yes,ACLED
5128,2024,10,8,CM,Cameroon,Northwest,Mezam,Agyati,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,Kidnapping,Individual attack,Project site,605.165.004.730.225,101.387.996.673.584,Political,Unknown,Unknown,"One on-duty NNGO aid worker was kidnapped from an education facility by unknown armed actors over accusations of not asking for permission from the OAG to develop activities in Agyati, Mezam, Northwest. The aid worker managed to escape some days later.",Yes,Official Report
4996,2024,10,8,SD,Sudan,North Darfur,,,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,Shooting,Combat/Crossfire,Unknown,136.263.747.195,253.558.874.122,Unknown,Unknown,Unknown,One NNGO aid worker was shot and wounded by unknown armed men in North Darfur.,Yes,ACLED
4312,2024,10,8,PS,Occupied Palestinian Territories,Gaza Strip,North Gaza,Jabalia,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.530.473,34.496.436,Disputed,Host state,Israel Defense Forces (IDF),"One male INGO aid worker was killed due to shrapnel from strikes on Jabalia, Northern Gaza.",Yes,Official Report
5094,2024,10,8,CD,DR Congo,North Kivu,Rutshuru,Kabizo Gr Tongo,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Public location,-116.837.799.549.103,292.353.324.890.137,Incidental,Non-state armed group: Subnational,March 23 Movement (M23),"One NNGO aid worker was shot and killed by M23 militants after being mistaken for a CMC collaborator in Kabizo Gr Tongo, Rutshuru, North Kivu. Two other civilians were also killed (not counted).",Yes,Official Report
5323,2024,10,9,MM,Myanmar,Mon,Mawlamyine,Thanbyuzayat,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,Detention/arrest,Unknown,Unknown,15.9,97.7,Disputed,Host state,Myanmar Armed Forces,"Three LNGO aid workers were detained by the Myanmar Armed Forces in Thanbyuzayat, Mawlamyine, Mon. Five other aid workers from the same organisation were also detained, but later released (not counted).",Pending,Media
4316,2024,10,9,SD,Sudan,North Darfur,Al Fasher,Al Fasher,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Individual attack,Unknown,13.596.365,25.350.940,Unknown,Host state,Sudan Joint Forces,"One aid worker was targeted, shot, and killed by Joint Forces soldiers in Al Fasher, North Darfur.",Yes,ACLED
4315,2024,10,10,SD,Sudan,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,Kidnap-killing,Detention,Custody,15.584.479,32.525.321,Unknown,Non-state armed group: Regional,Janjaweed,One NNGO aid worker was kidnapped and tortured at a Janjaweed detention centre in an unclear location. The aid worker was released but died shortly after due to his injuries.,Yes,ACLED
4413,2024,10,12,NG,Nigeria,Katsina,Kankara,Kurba,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,Kidnapping,Raid,Home,119.472.907,75.059.715,Unknown,Unknown,Unknown,"One INGO contractor was abducted by unknown armed men in a residence in Kurba, Katsina. Five other civilians were also abducted (not counted here).",Yes,Official Report
4796,2024,10,12,PS,Occupied Palestinian Territories,Gaza Strip,Central Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,31.428.717,34.370.849,Incidental,Host state,Israel Defense Forces (IDF),One male UN aid worker was killed during a strike in Northern Gaza.,Yes,Focal Point
4460,2024,10,13,SD,Sudan,River Nile,Hajar al Asal,Hajar al Asal,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,Shooting,Individual attack,Project site,16.472.925,32.855.446,Economic,Non-state armed group: National,Rapid Support Forces (RSF),"Three male NNGO aid workers were shot and killed when men affiliated with the RSF attacked them to loot the project site in Hajar al Asal, River Nile.",Yes,Focal Point
4328,2024,10,13,LB,Lebanon,Nabatieh,Bent Jbeil,Srobbin,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,4,Aerial bombardment,Combat/Crossfire,Project site,33.153.889,35.358.889,Incidental,Foreign or coalition forces,Israel Defense Forces (IDF),"Four NRCS aid workers were injured in an airstrike in Srobbin, Nabatieh governorate.",Yes,Official Report
5095,2024,10,13,SD,Sudan,Khartoum,Omdurman,Salha,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,Shooting,Unknown,Unknown,155.351.896.286.011,324.133.148.193.359,Unknown,Unknown,Unknown,"One male INGO aid worker was shot and killed by unknown armed men in Salha, Omdurman, Khartoum. His wife was also injured during the incident (not counted)",Yes,Official Report
4515,2024,10,14,BD,Bangladesh,,,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Individual attack,Public location,23.751.044,90.408.027,Other,Staff member,Former,One male INGO aid worker was injured by a local community member who was allegedly incited by a former colleague in Bangladesh.,Yes,Focal Point
4340,2024,10,14,ML,Mali,Segou,Niono,Nampalari,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,2,Shooting,Mob violence,Project site,15.279.167,-5.552.778,Unknown,Unknown,Unknown,"An unknown number of INGO aid workers were injured during an attack from unknown armed men in Nampalari, Niono, Segou. Some goods were stolen during the attack. The INGO suspended programs in the area after the incident. (Defaulted to two aid workers)",Yes,ACLED
4605,2024,10,14,AF,Afghanistan,Kabul,Kabul,Kabul,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,Bodily assault,Individual attack,Home,34.524.056,69.169.231,Unknown,Unknown,Unknown,One female INGO aid worker was attacked and injured by unknown actors at her home in Kabul.,Yes,Focal Point
4797,2024,10,15,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,31.544.379,34.494.217,Incidental,Host state,Israel Defense Forces (IDF),One female UN aid worker was killed during an airstrike in Northern Gaza.&nbsp;,Yes,Focal Point
4798,2024,10,15,PS,Occupied Palestinian Territories,Gaza Strip,Northern Gaza,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,Aerial bombardment,Combat/Crossfire,Unknown,31.544.379,34.494.217,Incidental,Host state,Israel Defense Forces (IDF),One female UN aid worker was killed during a strike in Northern Gaza.,Yes,Focal Point
4341,2024,10,15,PS,Occupied Palestinian Territories,Gaza Strip,Rafah,East Rafah,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,5,0,0,Aerial bombardment,Combat/Crossfire,Project site,31.296.407,34.242.755,Incidental,Host state,Israel Defense Forces (IDF),"Five NNGO security guards were injured during an aerial attack in Al Mashro, East Rafah, Gaza Strip.",Pending,ACLED
